port,top_slack,tile_slack,slack_delta,driver_slack,receiver_slack,delay_split,available_time,driver_delay,receiver_delay,driver_efo,receiver_efo,efo_delta,route_ratio
p305,27.395695,51.046576,23.65,37.958054,13.088522,0.5716,181.657562,82.316956,61.690247,5.27,2.33,2.94,0.28
p306,20.89278,41.573866,20.68,31.884537,9.689329,0.5768,181.737976,88.158844,64.691711,5.5,2.66,2.84,0.29
p307,25.978107,45.574413,19.6,32.331005,13.243408,0.5833,181.450226,85.779785,61.291992,2.48,2.29,0.19,0.3
p308,18.4077,37.861696,19.45,28.116087,9.745609,0.5858,182.87323,90.14267,63.74176,3.02,2.92,0.1,0.3
p309,29.565353,48.956266,19.39,37.526356,11.42991,0.5745,182.953125,80.740356,59.793762,2.28,2.85,0.57,0.3
p310,24.19758,44.993984,20.8,37.289513,7.704471,0.568,183.259369,83.199646,63.28595,5.13,2.42,2.71,0.29
p311,28.49761,51.537956,23.04,47.243576,4.29438,0.5151,182.545105,73.252594,68.957031,2.52,4.55,2.03,0.33
p312,29.264315,56.833265,27.57,47.797977,9.035288,0.5211,182.59198,72.762817,66.883118,2.53,3.72,1.19,0.33
p313,21.606174,41.486978,19.88,32.180408,9.30657,0.5757,182.858459,88.454102,65.184998,5.48,2.55,2.93,0.29
p314,15.503325,42.267465,26.76,39.168716,3.098749,0.5186,182.808258,81.756195,75.886414,5.12,3.66,1.46,0.28
p315,21.090446,48.061204,26.97,41.197533,6.863671,0.5435,182.899506,79.967987,67.175537,5.12,2.5,2.62,0.3
p316,28.54789,47.117384,18.57,40.962711,6.154673,0.5451,183.929809,80.95578,67.555664,5.26,3,2.26,0.28
p317,23.119083,43.861292,20.74,35.141449,8.719843,0.5559,183.874023,84.856293,67.780762,3.1,2.35,0.75,0.28
p318,7.689611,29.486246,21.8,23.54472,5.941526,0.5782,183.89502,96.504761,70.388428,4.66,2.87,1.79,0.25
p319,17.707731,36.177851,18.47,31.759247,4.418604,0.5643,183.794647,88.272797,68.1698,3.55,2.72,0.83,0.28
p320,19.460979,44.609306,25.15,38.178604,6.430702,0.5594,183.550934,83.736664,65.945129,5.93,2.83,3.1,0.29
p321,28.411469,46.647908,18.24,42.556328,4.09158,0.5304,183.77597,78.856659,69.806274,4.82,3.36,1.46,0.29
p322,24.463472,46.478629,22.02,40.978081,5.500548,0.5364,183.253235,80.356384,69.450684,5.09,4.38,0.71,0.29
p323,30.193798,54.721649,24.53,43.860603,10.861046,0.5455,183.588959,77.385559,64.466431,4.68,2.99,1.69,0.27
p324,17.772045,38.334242,20.56,33.023308,5.310934,0.5443,183.393829,86.301697,72.25531,3.56,3.76,0.2,0.25
p325,16.009176,39.947302,23.94,30.844173,9.103129,0.5665,182.785675,87.947357,67.288757,3.31,2.71,0.6,0.27
p326,20.687349,40.12926,19.44,36.216404,3.912856,0.5403,182.974334,82.542023,70.241516,2.92,3.02,0.1,0.29
p327,24.995733,46.556292,21.56,38.14822,8.408072,0.5576,183.109497,80.623138,63.962952,2.88,2.92,0.04,0.27
p328,17.76899,43.776231,26.01,39.661545,4.114686,0.5432,183.110321,80.961548,68.08606,5.19,2.35,2.84,0.29
p329,21.717278,45.391598,23.67,40.983894,4.407704,0.5265,182.995148,79.521362,71.523193,5.01,2.66,2.35,0.3
p330,17.651276,42.980669,25.33,39.938858,3.041811,0.507,182.790802,80.474457,78.256226,5.19,3.38,1.81,0.31
p331,21.675451,45.459144,23.78,41.271717,4.187427,0.5249,182.858277,79.085571,71.58905,4.94,2.93,2.01,0.29
p332,15.717052,40.524181,24.81,36.290924,4.233257,0.5415,182.727692,84.040527,71.153381,6.06,3.31,2.75,0.29
p333,11.026157,47.444191,36.42,39.249565,8.194626,0.5805,197.129547,57.719788,41.705566,6.86,3.88,2.98,0.47
p334,-9.655087,31.667512,41.32,28.448517,3.218995,0.5941,196.863281,68.364044,46.698982,5.59,3.74,1.85,0.41
p335,-22.027557,26.095366,48.12,20.175936,5.91943,0.6358,197.157898,76.802155,43.988789,8.22,4.07,4.15,0.39
p336,-5.249428,39.84738,45.1,32.244408,7.602972,0.6052,197.256653,64.835419,42.299213,5.95,6.66,0.71,0.36
p337,-3.058034,27.83269,30.89,24.405642,3.427048,0.6107,197.304932,72.898193,46.478806,5.46,4.25,1.21,0.36
p338,-12.461452,23.779872,36.24,23.726761,0.053111,0.5948,196.673218,73.211395,49.865032,6.83,3.16,3.67,0.35
p339,9.946138,44.754489,34.81,41.153996,3.600493,0.546,196.11496,55.736877,46.343742,5.33,2.98,2.35,0.4
p340,-8.597683,30.983391,39.58,28.785593,2.197798,0.5898,197.240662,68.621948,47.725018,8.02,3.73,4.29,0.36
p341,1.966723,30.791308,28.82,27.204081,3.587227,0.6006,197.187866,69.687317,46.336639,6.78,2.5,4.28,0.38
p342,-4.251524,33.014329,37.27,31.935526,1.078803,0.5706,196.781433,64.923004,48.861824,6.32,2.54,3.78,0.43
p343,-1.816374,36.463142,38.28,32.763855,3.699287,0.5809,196.665253,64.08905,46.229942,6.71,3.87,2.84,0.37
p344,-3.317441,32.478784,35.8,28.083565,4.395219,0.6016,197.133667,68.74646,45.532787,6.12,2.66,3.46,0.38
p345,9.666151,30.680895,21.01,28.363506,2.317389,0.5903,197.129852,68.645233,47.634235,7.82,2.45,5.37,0.4
p346,-15.737239,25.59957,41.34,23.509945,2.089625,0.6052,196.371033,73.33316,47.834717,6.47,2.79,3.68,0.46
p347,13.998755,38.978814,24.98,33.615761,5.363053,0.59,197.358002,63.594147,44.183681,6.52,3.27,3.25,0.43
p348,13.907719,42.77472,28.87,39.117336,3.657384,0.557,197.470032,58.189789,46.277344,5.54,2.34,3.2,0.48
p349,29.194382,49.50599,20.31,43.269135,6.236855,0.5572,188.621094,84.956146,67.506287,2.79,2.99,0.2,0.31
p350,29.951872,53.635236,23.68,47.473312,6.161924,0.5449,188.472778,80.819916,67.50885,2.54,3.28,0.74,0.29
p351,40.010704,60.717935,20.71,55.407631,5.310304,0.5038,188.850281,73.053802,71.941895,2.24,3.39,1.15,0.29
p352,48.751175,75.88463,27.13,69.572586,6.312044,0.4748,189.043457,60.952209,67.425415,2.11,2.83,0.72,0.35
p353,46.146526,74.432866,28.29,66.733009,7.699857,0.4826,188.776093,63.851532,68.462219,2.45,3.01,0.56,0.33
p354,47.30019,75.624048,28.32,69.717751,5.906297,0.4658,189.363892,61.173126,70.160889,2.12,3.58,1.46,0.32
p355,52.289448,78.199529,25.91,70.682831,7.516698,0.4641,189.312012,60.70047,70.088257,2.05,2.65,0.6,0.33
p356,47.196404,74.535827,27.34,69.462799,5.073028,0.4665,189.958282,62.01004,70.917419,2.19,2.99,0.8,0.32
p357,47.030369,73.542583,26.51,68.458069,5.084514,0.4712,189.477264,63.080963,70.790405,2.36,2.89,0.53,0.32
p358,39.391312,64.219052,24.83,57.604984,6.614068,0.5236,189.765381,72.165894,65.67334,2.16,3.1,0.94,0.29
p359,42.491558,67.431177,24.94,57.874809,9.556368,0.5319,190.59085,72.480072,63.796387,2.04,2.23,0.19,0.33
p360,32.818687,57.381292,24.56,53.91898,3.462312,0.5241,186.720916,76.381989,69.363281,2.41,2.92,0.51,0.3
p361,51.155834,78.92963,27.77,72.544693,6.384937,0.4755,186.711823,59.659943,65.803955,1.98,2.79,0.81,0.31
p362,52.791733,80.896629,28.1,72.146843,8.749786,0.4761,188.06424,59.484314,65.464905,1.95,2.59,0.64,0.32
p363,49.084465,74.463405,25.38,70.144379,4.319026,0.459,187.305237,61.161224,72.085938,2.1,2.91,0.81,0.32
p364,49.988823,77.97202,27.98,70.267189,7.704831,0.4777,187.497772,60.860016,66.548767,2.08,2.96,0.88,0.33
p365,39.920376,64.365619,24.45,57.659203,6.706416,0.5126,187.364135,71.362457,67.863281,2.06,3.24,1.18,0.28
p366,25.24445,48.628305,23.38,36.191032,12.437273,0.6047,185.944489,92.793243,60.665344,4.01,2.23,1.78,0.27
p367,24.793137,48.386624,23.59,41.226562,7.160062,0.5716,185.967408,87.748566,65.768616,3.28,3.04,0.24,0.27
p368,29.791651,50.876392,21.08,42.222404,8.653988,0.5619,186.701355,86.705994,67.606506,3.39,3.62,0.23,0.26
p369,54.170338,74.360563,20.19,65.578766,8.781797,0.4899,187.500092,65.189728,67.869751,2.24,3.56,1.32,0.31
p370,31.733608,59.359151,27.63,50.255089,9.104062,0.5473,187.773957,80.495239,66.579346,5.19,2.76,2.43,0.27
p371,35.924408,61.774691,25.85,49.355515,12.419176,0.564,190.535218,84.009735,64.937744,5.38,2.94,2.44,0.31
p372,25.294996,50.060757,24.77,42.798325,7.262432,0.5679,190.472901,90.568268,68.899963,5.83,3.52,2.31,0.29
p373,22.277872,47.795123,25.52,41.293312,6.501811,0.5698,190.528778,92.067444,69.50415,6.67,4.04,2.63,0.27
p374,29.165295,56.226172,27.06,49.533104,6.693068,0.5473,190.777954,83.97226,69.469177,5.14,2.82,2.32,0.29
p375,31.694977,56.592082,24.9,49.407875,7.184207,0.5389,190.777527,82.184448,70.330139,2.53,3.82,1.29,0.29
p376,34.577015,56.788692,22.21,48.596233,8.192459,0.5506,190.9021,83.159637,67.87738,2.53,2.78,0.25,0.29
p377,36.496796,57.632886,21.14,52.024761,5.608125,0.5441,190.860779,79.686707,66.776794,2.27,3.07,0.8,0.28
p378,36.653191,48.814048,12.16,41.534485,7.279563,0.5693,204.146484,90.183716,68.230225,3.17,3.22,0.05,0.3
p379,42.282288,59.672136,17.39,51.038139,8.633997,0.5496,204.203369,82.645966,67.717407,3.76,2.63,1.13,0.33
p380,41.952183,60.190834,18.24,51.700199,8.490635,0.5505,205.160186,82.970001,67.760376,5.33,3.12,2.21,0.28
p381,53.592953,73.591146,20,61.647835,11.943311,0.5254,204.359528,72.230988,65.258972,3.39,2.16,1.23,0.31
p382,60.39999,80.055069,19.66,70.532547,9.522522,0.4861,205.291748,64.349274,68.029785,2.27,2.7,0.43,0.3
p383,37.971386,54.079624,16.11,46.003311,8.076313,0.57,205.813996,87.478821,65.981262,3.43,1.86,1.57,0.31
p384,36.660217,58.248345,21.59,42.239632,16.008713,0.5961,205.306702,91.526917,62.025085,3.69,2.58,1.11,0.27
p385,35.371746,51.146005,15.77,47.796997,3.349008,0.5383,205.549744,85.857635,73.628052,3.46,3.23,0.23,0.28
p386,35.296406,57.891518,22.6,52.210804,5.680714,0.5378,205.113647,83.342926,71.639832,5.96,2.4,3.56,0.27
p387,39.822659,60.265878,20.44,53.132851,7.133027,0.5347,205.251861,82.143402,71.47113,5.56,3.06,2.5,0.29
p388,51.250427,68.899292,17.65,59.417015,9.482277,0.5239,205.005738,75.620911,68.729614,4.61,3.2,1.41,0.28
p389,49.369637,70.445559,21.08,56.950851,13.494708,0.5471,204.715301,77.802582,64.401123,4.75,4.13,0.62,0.27
p390,49.817749,66.553224,16.74,56.897434,9.65579,0.5363,204.278259,77.485748,66.992065,4.75,3.42,1.33,0.29
p391,40.058563,65.465518,25.41,56.639843,8.825675,0.5299,203.961762,77.582458,68.835205,4.87,2.83,2.04,0.27
p392,41.910027,60.469256,18.56,48.671925,11.797331,0.556,203.553314,83.610046,66.763733,3.19,3.41,0.22,0.25
p393,35.302174,56.469139,21.17,44.152248,12.316891,0.5776,203.235077,88.023468,64.359253,3.38,3.91,0.53,0.27
p394,29.481594,47.518009,18.04,31.045925,16.472084,0.6203,204.33606,101.302979,62.000366,5.6,3.17,2.43,0.24
p395,44.815231,56.891511,12.08,48.504261,8.38725,0.5456,203.997498,83.575836,69.617126,3.24,3.32,0.08,0.25
p396,47.884644,64.923866,17.04,53.930984,10.992882,0.544,204.016907,79.985321,67.044189,5.11,2.9,2.21,0.27
p397,47.600311,63.34428,15.74,52.311676,11.032604,0.5476,203.996399,81.569733,67.376892,5.28,2.65,2.63,0.28
p398,50.787102,67.093257,16.31,55.878326,11.214931,0.5408,203.0932,78.013489,66.247559,4.84,2.52,2.32,0.29
p399,42.952633,60.908405,17.96,49.87278,11.035625,0.549,202.338257,81.845123,67.225708,5.66,2.76,2.9,0.26
p400,43.116905,57.349319,14.23,47.251125,10.098194,0.5524,202.116974,82.549316,66.884155,2.71,2.61,0.1,0.28
p401,39.751274,50.741993,10.99,40.432079,10.309914,0.5688,202.370331,89.372681,67.749207,3.33,2.68,0.65,0.28
p402,35.263271,50.682396,15.42,40.336845,10.345551,0.5689,202.757355,89.808777,68.050476,3.88,2.82,1.06,0.26
p403,43.546825,62.659484,19.11,51.397465,11.262019,0.5445,202.619873,80.441223,67.292725,5.11,3.15,1.96,0.29
p404,45.806854,63.021932,17.22,52.679298,10.342634,0.535,201.102478,79.424042,69.045837,5.11,3.87,1.24,0.28
p405,50.168785,64.784196,14.62,52.604538,12.179658,0.5458,205.716126,79.738434,66.346008,5.04,2.55,2.49,0.27
p406,40.411701,58.238389,17.83,55.541092,2.697297,0.5175,205.683685,76.804565,71.618713,4.8,2.28,2.52,0.28
p407,46.182514,60.323077,14.14,55.119411,5.203666,0.5316,205.755249,77.468781,68.267273,4.7,2.78,1.92,0.32
p408,50.966293,66.776275,15.81,56.046967,10.729308,0.5482,206.031006,76.811127,63.300354,4.82,2.58,2.24,0.28
p409,39.858967,50.826351,10.97,45.41711,5.409241,0.5615,205.580902,86.184967,67.307861,3.64,2.89,0.75,0.25
p410,48.176804,61.316396,13.14,53.788044,7.528352,0.5504,206.21756,80.430389,65.69751,5.18,2.39,2.79,0.3
p411,58.846695,72.816951,13.97,63.241177,9.575774,0.54,206.179687,70.977814,60.455505,3.34,2.02,1.32,0.32
p412,53.371063,64.674635,11.3,57.168114,7.506521,0.5374,205.714478,76.663879,65.990173,4.55,2.04,2.51,0.28
p413,47.857727,65.623608,17.77,54.307674,11.315934,0.5594,204.889679,78.805084,62.074341,4.9,2.65,2.25,0.28
p414,39.910355,54.013606,14.1,43.507008,10.506598,0.5936,204.011414,87.631226,59.990173,3.39,3.1,0.29,0.26
p415,41.837734,54.637815,12.8,40.690384,13.947431,0.5991,203.517365,90.447418,60.534424,3.42,2.57,0.85,0.27
